Date,Open,High,Low,Close,Volume,Market Cap
Feb-28-2023,0.9151960258329487,0.9232986305578345,0.8833192656953893,0.8835526116556445,1826221.8894927537,120592521.58391991
Feb-27-2023,0.9037015661945696,0.9306660957075872,0.8912617333019298,0.9159005285484555,1089245.4594155843,121127609.67389508
Feb-26-2023,0.8928859706646436,0.9178300936663706,0.8818934548390395,0.9037015661945696,1055011.4887114537,119930075.62873678
Feb-25-2023,0.9056741583397425,0.910795709400885,0.8697272504487016,0.8842089090777351,1483823.2979525863,119207021.62986171
Feb-24-2023,0.9352812120907824,0.9409293082735696,0.895290288790395,0.9057673341665886,2077151.6468085106,123110551.9383797
Feb-23-2023,0.9528958166961088,0.9833878128394169,0.9201982678040482,0.9352812120907824,2565164.2576419213,126557042.72937079
Feb-22-2023,0.979418514593395,0.9854067852816712,0.9143679630255673,0.9528958166961088,7061009.405769231,126704795.3557342
Feb-21-2023,0.9947493943570447,1.0552325253040609,0.964768442189555,0.9789929032911564,4334165.011857707,131176375.361684
Feb-20-2023,0.937014246802016,1.013978997397056,0.9170337176289711,0.9991828953981594,3869395.8347639483,129631768.30755588
Feb-19-2023,0.9429148266284727,0.9802134115429526,0.9350536908965895,0.9350536908965895,1879071.807939914,126046639.32174313
Feb-18-2023,0.9376179739716766,0.9511101080127154,0.9330031559218634,0.9424445861891065,2568859.7465753425,125382859.40888108
Feb-17-2023,0.9065835717890276,0.9687044515808679,0.899133147251816,0.935694380241074,6167444.742798354,123853021.51437996
Feb-16-2023,0.9038981780000688,0.9554585899526504,0.8800703037305778,0.9045556843573935,3593138.7283950616,121232850.92470135
Feb-15-2023,0.8449107011922158,0.9086729998910745,0.837385,0.9038981780000688,1517672.0044247787,115802925.0929749
Feb-14-2023,0.8271665025243505,0.8475897630024859,0.8194679594677253,0.8449107011922158,1239128.3052575106,110849381.62532556
Feb-13-2023,0.843660357733578,0.8514242026866742,0.8162544751454063,0.8285377158014606,1762880.35252193,110771010.41503547
Feb-12-2023,0.8438966238343891,0.8722265161730668,0.8330050473184978,0.8432262544762448,1791948.7266304349,113000985.2287995
Feb-11-2023,0.8263261877381008,0.8461187214774091,0.8208248367081361,0.8438966238343891,1538336.9724178403,110763610.67735751
Feb-10-2023,0.8080415965350662,0.8311472271296786,0.8035254345136498,0.8263261877381008,2532894.636734694,108712275.30044736
Feb-09-2023,0.8780497316802572,0.8789983056809214,0.8102818714089205,0.8102818714089205,2200946.4380434784,113817845.7678609
Feb-08-2023,0.8953811442148327,0.9167857835681749,0.8625458896688091,0.8774548321596604,3151695.758027523,117918216.5666099
Feb-07-2023,0.8431052313477378,0.8953811442148327,0.8431052313477378,0.8953811442148327,2093807.7068965517,115916916.66658835
Feb-06-2023,0.8681655638939947,0.8737506384134581,0.8338957036327033,0.843978788025303,2336104.212555066,113287988.92759316
Feb-05-2023,0.8842761623934031,0.901828621705742,0.8543772083075017,0.8672080831059573,2230427.967592593,116506480.46191198
Feb-04-2023,0.8614086923619915,0.9032738631987982,0.860550261161823,0.8838863805824315,2199894.898780488,117069881.78985468
Feb-03-2023,0.8506529719742305,0.8728886962028307,0.8451084631974641,0.8606867236787573,2078165.1675311204,114354555.78240247
Feb-02-2023,0.8698595939447348,0.8925525224293283,0.8527880872031808,0.8527880872031808,3938430.194,116672179.66510543
Feb-01-2023,0.8756118926606191,0.8925558217178194,0.8156375894431299,0.8698595939447348,7363648.812252965,113686257.94544803
Jan-31-2023,0.8177394702990269,0.9900222236021206,0.8137728161117133,0.8672677707039412,11947851.315589353,114743562.6372755
Jan-30-2023,0.8457453808725877,0.9383818833887266,0.8070340532268954,0.8164108930736282,5473589.329044118,112743006.95757204
Jan-29-2023,0.8136120524660777,0.8643390030897606,0.8136120524660777,0.8451849325967905,1586606.2646028036,111661133.83086167
Jan-28-2023,0.818255236877572,0.8226797204724047,0.8029879887257982,0.8136120524660777,1174125.6048913044,108236446.30670345
Jan-27-2023,0.7869755869974534,0.8183681609437705,0.7714463748361237,0.8181737559254804,1247801.0508849558,105313351.6611582
Jan-26-2023,0.797043705344922,0.8020255120601891,0.7834160676160509,0.7869755869974534,1284797.518604651,105394223.11147131
Jan-25-2023,0.7826633429315162,0.8075755683243935,0.762605827985721,0.7969956715365086,2007804.4398148148,103970544.80288869
Jan-24-2023,0.8200464362627856,0.8579536737548294,0.7774933707438842,0.7827656634631734,2110740.9668478263,110385195.71133849
Jan-23-2023,0.8184951180065866,0.8396848954045506,0.8030091686646276,0.8202970020444372,2090443.438,109437841.52378102
Jan-22-2023,0.7843420733093577,0.8222972516538408,0.7840168211918884,0.8171930386600152,835379.4504132231,105965223.07101336
Jan-21-2023,0.7961789919119773,0.8016130539301985,0.785724252407728,0.7858228094232799,915456.6429263566,105954297.18653683
Jan-20-2023,0.7597376228788574,0.7963804194102131,0.7569601091621599,0.7944089419518612,509329.57653356483,102485632.5395359
Jan-19-2023,0.7363309568985089,0.7599131433322643,0.7363309568985089,0.7592548677233238,1163662.7122933883,99686088.01192659
Jan-18-2023,0.7634290959227039,0.7819994206732767,0.7344681045224263,0.7380676390152867,1795106.4200643776,101288319.67342311
Jan-17-2023,0.7953207006825131,0.7965239388272274,0.7553503198741867,0.7634290959227039,1801347.3978794643,103848362.92684568
Jan-16-2023,0.7966637432913207,0.817916031916607,0.7818387086649479,0.7954497945694321,1280555.655529954,106061025.69391808
Jan-15-2023,0.7980817712209312,0.8024601081140615,0.7710530246947392,0.797142272811983,1331497.7690429688,104479067.83737348
Jan-14-2023,0.7820766231803795,0.8438058435451281,0.7820766231803795,0.7985694389408715,2265698.4251012146,106839805.96300079
Jan-13-2023,0.7491566786569955,0.7820707623762863,0.7380607626431858,0.7815654216775355,1297772.2639484978,100438817.70095964
Jan-12-2023,0.754542333336738,0.7647522940986252,0.7379304319167077,0.7491566786569955,2127480.4504608293,99901722.53798862
Jan-11-2023,0.7294869898543926,0.764257905805111,0.7284995911211777,0.754542333336738,1697524.6030612246,99019304.50919716
Jan-10-2023,0.7095758072525761,0.739774306057261,0.6996610431825528,0.7292420464742052,1705689.2830882352,95433397.95031904
Jan-09-2023,0.7163898381522131,0.756453378697059,0.7034198583709558,0.7095758072525761,1428269.801843318,97406039.9605758
Jan-08-2023,0.7096776123684093,0.7404361176295112,0.7067332176466173,0.7150683650633425,1466759.5865384615,96108319.70108363
Jan-07-2023,0.6875928248863562,0.7175562327534536,0.6801631933694879,0.7097300644797725,1432273.0316985645,92844351.2014023
Jan-06-2023,0.7173695305961804,0.722407349127256,0.6795074930808711,0.6881350250477549,5432360.874418604,92246097.31672454
Jan-05-2023,0.6601464089380525,0.801856081591884,0.6601464089380525,0.719109881874151,5943854.561776062,96018856.42920463
Jan-04-2023,0.6426708044098481,0.6629444896173043,0.6413492235534037,0.6601464089380525,515434.1643145161,86995126.43304296
Jan-03-2023,0.6419298600557941,0.6451722750234031,0.6354537911334924,0.6428400477080927,336135.7911104369,85442402.76941475
Jan-02-2023,0.6380319440703427,0.6478934898155415,0.6320503593675554,0.6419298600557941,327689.13744588743,85368593.50714187
Jan-01-2023,0.6366150981599681,0.640462028237735,0.6318560518477186,0.6364399741611863,334541.65533088235,84688239.6049843
Dec-31-2022,0.6412354151269601,0.6490406248935306,0.635096502129452,0.635969876933922,374700.64930555556,85507986.05291164
Dec-30-2022,0.642038813799017,0.6448246866646719,0.6327627140563092,0.6399534517922639,414146.41610221675,85077411.95186435
Dec-29-2022,0.6456634000787449,0.6494520217166735,0.6384381023274489,0.643404116483518,929791.7802690583,85985305.67397548
Dec-28-2022,0.6628726072091025,0.6698820188161109,0.6335947465760181,0.6456634000787449,650744.8967760181,86177397.85778865
Dec-27-2022,0.6597835146551625,0.6647423154533193,0.6551150050004418,0.6628726072091025,319840.90720177663,87720162.98209189
Dec-26-2022,0.6581640693107499,0.6641475123157066,0.6525847837211443,0.6587563684053511,486641.1671954315,87867600.71198815
Dec-25-2022,0.6537272184383108,0.6644508566729442,0.6529765017879382,0.6581640693107499,313541.0344827586,87652086.50408876
Dec-24-2022,0.6600336468760675,0.6617901928156165,0.6507437934035604,0.6541676706571703,214500.52989130435,87345900.8535102
Dec-23-2022,0.6652830634255726,0.6700531064122452,0.6600336468760675,0.6600336468760675,291191.17703744496,88793642.54003358
Dec-22-2022,0.6662018964477989,0.6745311650038553,0.650149375515925,0.6661131092844201,596530.3482929516,88543850.95896617
Dec-21-2022,0.7008155296207736,0.7012943338473312,0.6598585874969821,0.6659053468844215,599564.7350788289,91300823.53298734
Dec-20-2022,0.6789778921074829,0.7199707501650319,0.6789778921074829,0.7007604372786591,1138165.7404045644,92888938.09772448
Dec-19-2022,0.6999666231133692,0.7038256455623141,0.6720445222886026,0.6789778921074829,794389.2078059071,91870709.02390084
Dec-18-2022,0.7009433512253245,0.7080828524274334,0.6775731976656814,0.699371544926421,398956.35703502415,92762182.46756054
Dec-17-2022,0.6878639147363821,0.7062633911657492,0.6807113573924676,0.7009433512253245,1340790.9414237668,92866074.38272434
Dec-16-2022,0.7577213106714821,0.771819680362091,0.6878639147363821,0.6878639147363821,726548.3330792683,98962663.4139093
Dec-15-2022,0.7630272233138254,0.7660504630305931,0.7546830869637012,0.7577213106714821,960438.5686659192,101123107.19908002
Dec-14-2022,0.7751928059720138,0.7901925057311333,0.7600699427556903,0.7620536366846775,1306670.449013158,103007218.88695031
Dec-13-2022,0.7690726881636498,0.776272533681066,0.7467490607154494,0.774372182488764,2667616.33976834,101687686.79046291
Dec-12-2022,0.6902322713807238,0.779887139294009,0.6828881194313065,0.7690726881636498,3040251.9590163934,95581513.34837525
Dec-11-2022,0.7671497979530228,0.7671497979530228,0.691730429903216,0.6921007081655647,2363406.643092105,98768718.93427655
Dec-10-2022,0.7602639327037934,0.7922541412249416,0.7562731569333071,0.7674333625668566,928601.2086004274,102321235.5476679
Dec-09-2022,0.763265844617404,0.7890148919077185,0.7570378936453056,0.7602639327037934,1412284.609053498,103041414.73314248
Dec-08-2022,0.7595737420286828,0.7704589133373791,0.7509702528085545,0.7621508783622631,1231766.2151287554,101422920.3775721
Dec-07-2022,0.7735570357780183,0.7758298980280413,0.7450966324367122,0.7574792755719439,1151903.1864583334,101300500.22952871
Dec-06-2022,0.7726860155611925,0.7763094420019307,0.760894215008125,0.773084242668587,2314640.892703863,102556507.67416684
Dec-05-2022,0.7587076427536834,0.8277406407180419,0.7548146823773225,0.7732344284662432,2332131.245780591,103439598.3397115
Dec-04-2022,0.7537335395878545,0.7635451534160567,0.7462304758545526,0.7587076427536834,2941821.933054393,100603445.2029555
Dec-03-2022,0.7717464369497903,0.8228420990036335,0.74639398114959,0.7537335395878545,2502997.1760700387,102056038.75720678
Dec-02-2022,0.7591564945018578,0.784924809852009,0.7427703447226499,0.7680306878981409,2642884.484939759,101285341.22103281
Dec-01-2022,0.758938571848871,0.7832436612262172,0.7331152103019843,0.7564712605506487,2789116.6265306124,101228773.82741988
Nov-30-2022,0.7536920267993981,0.7902446756769623,0.7389101177778041,0.758938571848871,2600929.2715686276,101479386.93925509
Nov-29-2022,0.7511488251307142,0.7819653585089105,0.7397841338872797,0.7536920267993981,4587282.549356223,101008016.7457141
Nov-28-2022,0.8088983628292055,0.8639572192223273,0.7508741800010852,0.7511488251307142,6717705.481060606,104818116.28057942
Nov-27-2022,0.7812979509232935,0.8290614214350214,0.7718415472926188,0.8088983628292055,3795812.3227969347,105963067.64428721
Nov-26-2022,0.8025910101027235,0.8497965097781497,0.7632385427853807,0.7752408292767281,6176488.676136363,106926014.7400404
Nov-25-2022,0.8570203650836101,0.8863051993405622,0.7904632276971801,0.8052664879790352,14669227.180851065,110015348.01654813
Nov-24-2022,1.091722224932205,1.1920745510668471,0.8013409779146818,0.8696033379722286,56876324.944055945,127870784.12872365
Nov-23-2022,0.5764192357886164,1.5358395083138858,0.5741709979115095,1.0789473540209629,24150074.069223106,117476922.9658593
Nov-22-2022,0.5577627474112177,0.5778825130759803,0.5321515164974623,0.5762609013965757,479679.34785856574,74065800.14804542
Nov-21-2022,0.5790722204272873,0.5817068026671086,0.5503170200395231,0.5579580081104101,488237.2236328125,75704192.18621802
Nov-20-2022,0.5897538544577688,0.5975216945239468,0.5789626979212942,0.5807543021850721,417415.4363839286,78322153.64527047
Nov-19-2022,0.5927146559514472,0.5927146559514472,0.5836004639172842,0.5891981267592826,263150.9790178572,78260457.60287695
Nov-18-2022,0.5974777406005395,0.6094649636335822,0.5912985740513327,0.5927146559514472,283226.8757070136,79901022.89897627
Nov-17-2022,0.5959802517895557,0.5999900872951573,0.5881175591443003,0.5974777406005395,260329.43844476744,79165899.60153595
Nov-16-2022,0.5979279103772661,0.6034446006646778,0.5867910503925893,0.5955410627931066,338382.6118055555,79177402.17296362
Nov-15-2022,0.5950906354590868,0.6098176374956908,0.5931253877470716,0.5980740114581827,610633.7539244186,80164960.11463417
Nov-14-2022,0.5921468074609781,0.597072056692884,0.567379679792036,0.5946867297948324,717547.8816002156,77622923.84664944
Nov-13-2022,0.6136625820163346,0.6255604693059693,0.583924059148864,0.5893341017099188,321334.1645874506,80877883.76896635
Nov-12-2022,0.6147172008990198,0.6177267840526042,0.5996795949801648,0.6136625820163346,683769.2513412017,81026682.8352148
Nov-11-2022,0.6637361695757485,0.6717738371479071,0.6050940448018713,0.6132876748509385,981541.5320378151,84447123.17426647
Nov-10-2022,0.5888510459853302,0.67004681928902,0.5860947578670194,0.6645495652401407,1332925.621541502,83663888.79013617
Nov-09-2022,0.672435724851316,0.6811646611663081,0.5715302609571044,0.5888510459853302,2373785.677756654,85132519.16234893
Nov-08-2022,0.7636933029498147,0.7688168237883631,0.6473827658805271,0.6744912028717619,1170833.8721354166,96570788.83730917
Nov-07-2022,0.7684687975622825,0.776758871699276,0.7605072877776733,0.7636933029498147,404764.8894650655,102342029.81369343
Nov-06-2022,0.7875819524179068,0.7895458895563696,0.7678657845164569,0.7684687975622825,490080.9804335586,104369942.41671446
Nov-05-2022,0.7893490465094564,0.8017855785797224,0.785406205148799,0.7870262012786523,747472.8103762136,105774988.885817
Nov-04-2022,0.751668548860194,0.7899275815438851,0.7502757379153704,0.788776594529263,868090.9977973568,102711441.89085332
Nov-03-2022,0.7246485538916964,0.7549496766554478,0.7246485538916964,0.7497879398950165,511213.9011314655,99073258.49011205
Nov-02-2022,0.7499971500879918,0.7518385141428162,0.718579508731841,0.7246485538916964,360613.3327702703,98099338.22199237
Nov-01-2022,0.7565509907289075,0.7615631966993739,0.747330164868616,0.7498041586681445,479411.7117378049,100562434.4169563
Oct-31-2022,0.7470310638542871,0.7675299268376432,0.738978482285657,0.757037596527839,404226.0571842783,100088663.45686136
Oct-30-2022,0.7521120017448437,0.7583038847852983,0.7449853948509133,0.7465364773967507,504566.8325785024,100033741.33880578
Oct-29-2022,0.7396250101025048,0.7529697844900739,0.73766425808153,0.7513390567893555,396692.14489910315,99211201.02191739
Oct-28-2022,0.7281694896869464,0.7449342885914422,0.7232656651335233,0.7396250101025048,427212.371482684,97704395.19386525
Oct-27-2022,0.7398890164255928,0.7479961582772524,0.7231973008474403,0.7283101627335792,446405.3452102804,97861989.5791577
Oct-26-2022,0.7342421949246278,0.7427873772548916,0.7274495561309697,0.7401839936951278,668345.7099004425,97970587.84120686
Oct-25-2022,0.7144867446209094,0.7457186721163466,0.7051402840918527,0.7342421949246278,397492.19943669526,96389628.99039266
Oct-24-2022,0.7268895889691023,0.7284106909707075,0.7090815110404478,0.7147109866841319,555047.928360849,95587871.79517911
